,Subject,RMSE_1,MAE_1,RMSE_2,MAE_2,RMSE_1,MAE_1,RMSE_2,MAE_2,RMSE_1,MAE_1,RMSE_2,MAE_2,RMSE_1,MAE_1,RMSE_2,MAE_2,RMSE_1,MAE_1,RMSE_2,MAE_2,Mean_RMSE,STD_RMSE,Mean_MAE,STD_MAE
0,540,43.60075886429,37.02560455192034,42.404926711271834,35.80568990042674,41.86415068260114,35.307539118065435,42.271388317279936,35.72375533428165,43.050273301042495,36.43157894736842,43.3816796357951,36.79857752489331,42.98485293440375,36.34623044096728,43.481612666894016,36.806543385490755,43.676116235824296,37.05348506401138,43.25046312417004,36.63840682788051,42.99662224735726,0.6178987583815179,36.39374110953058,0.5969256371615737
1,544,40.101707501583576,34.815259625574,39.04500659160667,33.66690215471565,38.70765995111111,33.272695160720595,39.069108854569684,33.70081243376899,39.621063620811164,34.24125750618156,39.9235404884002,34.647827622748146,39.621201807096206,34.24867537972448,39.92825161821111,34.58954433062522,40.30552691410179,34.93677145884846,39.85281114284516,34.484634404803955,39.61758784903367,0.5174460157589439,34.2604380077711,0.5492932276524345
2,552,35.54188824249857,30.18223329182233,34.60953397921154,29.21212121212121,34.26799006672191,28.846409298464092,34.53875642389657,29.172270651722705,35.06397521423981,29.65670402656704,35.353237342830624,30.0,35.14937583848092,29.73931091739311,35.47589643540234,30.06102117061021,35.67675202591047,30.277708592777085,35.347730018130164,29.949356579493564,35.10251355873229,0.47681465526318834,29.709713574097133,0.4826349635126815
3,567,38.31180939490702,32.160413971539455,37.29736686170663,31.054764984907287,37.072955823232164,30.835273824924535,37.28632381908083,31.097024579560156,37.87358970173297,31.614489003880983,38.09619358285512,31.94351013367831,37.7926870274594,31.541181543768865,38.14290213371822,31.890901250539024,38.4065203067117,32.229409228115564,38.11816922880422,31.878827080638207,37.83985178802082,0.46797954708037903,31.624579560155233,0.4857167325697042
4,584,45.1404881271942,38.727414939382086,43.97556384056736,37.5240516229957,43.47970725859273,37.00039108330074,43.8488488867139,37.416894798592104,44.46086897226887,37.992960500586626,44.86530486644108,38.47008212749316,44.65289588231175,38.19945248337896,44.88323616386478,38.40868204927649,45.13615174089742,38.70590535784122,44.790015438576,38.34024247164646,44.52330811774281,0.5714352958734605,38.07860774344935,0.5845219914092454
5,596,37.10737218811204,32.11002886002886,36.05113011659944,30.997113997113996,35.7147337634233,30.625901875901874,36.08214233760234,31.053030303030305,36.59059897872586,31.52705627705628,36.88259423597746,31.900793650793652,36.61720887192231,31.5508658008658,36.97318750820106,31.915584415584416,37.22179147303042,32.17316017316017,36.82971912298831,31.796176046176047,36.60704785965825,0.5021032746138384,31.564971139971142,0.5189922596417921
